date,datetime,SACTMIN,SPOSTMIN
06/08/2019,2019-06-08 11:44:12,,40
06/08/2019,2019-06-08 11:51:08,,40
06/08/2019,2019-06-08 11:58:08,,35
06/08/2019,2019-06-08 12:02:13,,40
06/08/2019,2019-06-08 12:09:06,,40
06/08/2019,2019-06-08 12:16:08,,30
06/08/2019,2019-06-08 12:17:02,,30
06/08/2019,2019-06-08 12:23:08,,30
06/08/2019,2019-06-08 12:29:07,,35
06/08/2019,2019-06-08 12:37:07,,35
06/08/2019,2019-06-08 12:44:07,,35
06/08/2019,2019-06-08 12:51:07,,35
06/08/2019,2019-06-08 12:58:07,,40
06/08/2019,2019-06-08 13:02:07,,40
06/08/2019,2019-06-08 13:09:07,,40
06/08/2019,2019-06-08 13:16:07,,40
06/08/2019,2019-06-08 13:23:07,,30
06/08/2019,2019-06-08 13:29:10,,60
06/08/2019,2019-06-08 13:34:31,,60
06/08/2019,2019-06-08 13:37:07,,60
06/08/2019,2019-06-08 13:44:07,,60
06/08/2019,2019-06-08 13:51:07,,45
06/08/2019,2019-06-08 13:58:07,,25
06/08/2019,2019-06-08 14:02:09,,30
06/08/2019,2019-06-08 14:09:08,,30
06/08/2019,2019-06-08 14:16:14,,30
06/08/2019,2019-06-08 14:23:08,,35
06/08/2019,2019-06-08 14:29:07,,35
06/08/2019,2019-06-08 14:37:06,,35
06/08/2019,2019-06-08 14:40:52,,35
06/08/2019,2019-06-08 14:42:37,31,
06/08/2019,2019-06-08 14:44:07,,35
06/08/2019,2019-06-08 14:51:06,,30
06/08/2019,2019-06-08 14:58:07,,35
06/08/2019,2019-06-08 15:02:07,,35
06/08/2019,2019-06-08 15:09:07,,30
06/08/2019,2019-06-08 15:16:07,,30
06/08/2019,2019-06-08 15:20:46,,30
06/08/2019,2019-06-08 15:22:51,26,
06/08/2019,2019-06-08 15:23:09,,30
06/08/2019,2019-06-08 15:29:08,,30
06/08/2019,2019-06-08 15:37:13,,30
06/08/2019,2019-06-08 15:43:27,,30
06/08/2019,2019-06-08 15:44:07,,30
06/08/2019,2019-06-08 15:51:08,,30
06/08/2019,2019-06-08 15:58:08,,30
06/08/2019,2019-06-08 16:02:07,,30
06/08/2019,2019-06-08 16:09:07,,30
06/08/2019,2019-06-08 16:16:08,,30
06/08/2019,2019-06-08 16:23:07,,35
06/08/2019,2019-06-08 16:29:07,,30
06/08/2019,2019-06-08 16:37:07,,30
06/08/2019,2019-06-08 16:44:07,,30
06/08/2019,2019-06-08 16:48:34,,30
06/08/2019,2019-06-08 16:48:44,29,
06/08/2019,2019-06-08 16:51:08,,30
06/08/2019,2019-06-08 16:58:07,,30
06/08/2019,2019-06-08 17:02:07,,35
06/08/2019,2019-06-08 17:09:09,,35
06/08/2019,2019-06-08 17:16:08,,40
06/08/2019,2019-06-08 17:23:09,,40
06/08/2019,2019-06-08 17:29:08,,35
06/08/2019,2019-06-08 17:37:07,,30
06/08/2019,2019-06-08 17:44:09,,25
06/08/2019,2019-06-08 17:51:13,,35
06/08/2019,2019-06-08 17:58:09,,35
06/08/2019,2019-06-08 18:02:08,,30
06/08/2019,2019-06-08 18:09:07,,25
06/08/2019,2019-06-08 18:16:08,,30
06/08/2019,2019-06-08 18:23:09,,30
06/08/2019,2019-06-08 18:29:07,,30
06/08/2019,2019-06-08 18:37:12,,35
06/08/2019,2019-06-08 18:44:11,,30
06/08/2019,2019-06-08 18:51:07,,20
06/08/2019,2019-06-08 18:58:13,,30
06/08/2019,2019-06-08 19:02:09,,25
06/08/2019,2019-06-08 19:09:07,,25
06/08/2019,2019-06-08 19:16:08,,25
06/08/2019,2019-06-08 19:23:07,,25
06/08/2019,2019-06-08 19:29:11,,35
06/08/2019,2019-06-08 19:37:07,,30
06/08/2019,2019-06-08 19:44:06,,20
06/08/2019,2019-06-08 19:51:08,,-999
06/08/2019,2019-06-08 19:58:07,,20
06/08/2019,2019-06-08 20:02:08,,20
06/08/2019,2019-06-08 20:09:07,,20
06/08/2019,2019-06-08 20:16:09,,5
06/08/2019,2019-06-08 20:23:07,,5
06/08/2019,2019-06-08 20:29:08,,15
06/08/2019,2019-06-08 20:37:07,,5
06/08/2019,2019-06-08 20:44:13,,5
06/08/2019,2019-06-08 20:51:09,,5
06/08/2019,2019-06-08 20:58:07,,5
06/08/2019,2019-06-08 21:02:10,,5
06/08/2019,2019-06-08 21:09:07,,-999
06/08/2019,2019-06-08 21:16:08,,-999
06/08/2019,2019-06-08 21:23:06,,-999
06/08/2019,2019-06-08 21:29:07,,-999
06/08/2019,2019-06-08 21:37:13,,-999
06/08/2019,2019-06-08 21:44:06,,-999
06/09/2019,2019-06-09 07:16:08,,-999
06/09/2019,2019-06-09 07:23:08,,-999
06/09/2019,2019-06-09 07:29:07,,-999
06/09/2019,2019-06-09 07:37:10,,-999
06/09/2019,2019-06-09 07:44:07,,-999
06/09/2019,2019-06-09 07:51:07,,-999
06/09/2019,2019-06-09 07:58:06,,-999
06/09/2019,2019-06-09 08:02:08,,-999
06/09/2019,2019-06-09 08:09:06,,5
06/09/2019,2019-06-09 08:16:07,,5
06/09/2019,2019-06-09 08:23:08,,5
06/09/2019,2019-06-09 08:29:06,,55
06/09/2019,2019-06-09 08:37:06,,60
06/09/2019,2019-06-09 08:44:07,,45
06/09/2019,2019-06-09 08:51:07,,40
06/09/2019,2019-06-09 08:53:42,21,
06/09/2019,2019-06-09 08:58:07,,40
06/09/2019,2019-06-09 09:02:09,,40
06/09/2019,2019-06-09 09:09:06,,40
06/09/2019,2019-06-09 09:13:33,,40
06/09/2019,2019-06-09 09:13:41,21,
06/09/2019,2019-06-09 09:16:07,,40
06/09/2019,2019-06-09 09:23:07,,35
06/09/2019,2019-06-09 09:29:07,,40
06/09/2019,2019-06-09 09:37:12,,45
06/09/2019,2019-06-09 09:44:07,,35
06/09/2019,2019-06-09 09:51:07,,40
06/09/2019,2019-06-09 09:54:07,,40
06/09/2019,2019-06-09 09:58:08,,40
06/09/2019,2019-06-09 09:59:14,39,
06/09/2019,2019-06-09 10:02:10,,40
06/09/2019,2019-06-09 10:09:08,,45
06/09/2019,2019-06-09 10:16:08,,45
06/09/2019,2019-06-09 10:23:09,,45
06/09/2019,2019-06-09 10:29:12,,40
06/09/2019,2019-06-09 10:37:07,,40
06/09/2019,2019-06-09 10:44:08,,40
06/09/2019,2019-06-09 10:51:06,,40
06/09/2019,2019-06-09 10:58:07,,40
06/09/2019,2019-06-09 11:02:07,,40
06/09/2019,2019-06-09 11:09:06,,40
06/09/2019,2019-06-09 11:16:09,,45
06/09/2019,2019-06-09 11:23:06,,45
06/09/2019,2019-06-09 11:29:08,,45
06/09/2019,2019-06-09 11:37:07,,40
06/09/2019,2019-06-09 11:44:08,,40
06/09/2019,2019-06-09 11:51:07,,40
06/09/2019,2019-06-09 11:58:06,,40
06/09/2019,2019-06-09 12:02:09,,40
06/09/2019,2019-06-09 12:09:07,,40
06/09/2019,2019-06-09 12:16:12,,35
06/09/2019,2019-06-09 12:23:07,,35
06/09/2019,2019-06-09 12:29:08,,40
06/09/2019,2019-06-09 12:37:07,,45
06/09/2019,2019-06-09 12:44:07,,45
06/09/2019,2019-06-09 12:51:07,,45
06/09/2019,2019-06-09 12:58:06,,45
06/09/2019,2019-06-09 13:02:07,,45
06/09/2019,2019-06-09 13:09:12,,45
06/09/2019,2019-06-09 13:16:07,,60
06/09/2019,2019-06-09 13:23:09,,35
06/09/2019,2019-06-09 13:29:06,,35
06/09/2019,2019-06-09 13:33:53,,30
06/09/2019,2019-06-09 13:34:05,25,
06/09/2019,2019-06-09 13:37:07,,30
06/09/2019,2019-06-09 13:44:08,,30
06/09/2019,2019-06-09 13:51:08,,30
06/09/2019,2019-06-09 13:58:09,,35
06/09/2019,2019-06-09 14:02:13,,30
06/09/2019,2019-06-09 14:09:07,,30
06/09/2019,2019-06-09 14:16:10,,40
06/09/2019,2019-06-09 14:23:12,,35
06/09/2019,2019-06-09 14:29:07,,40
06/09/2019,2019-06-09 14:37:06,,35
06/09/2019,2019-06-09 14:44:12,,45
06/09/2019,2019-06-09 14:51:07,,45
06/09/2019,2019-06-09 14:58:08,,50
06/09/2019,2019-06-09 15:02:09,,45
06/09/2019,2019-06-09 15:09:06,,45
06/09/2019,2019-06-09 15:16:06,,35
06/09/2019,2019-06-09 15:23:07,,45
06/09/2019,2019-06-09 15:29:07,,40
06/09/2019,2019-06-09 15:37:12,,40
06/09/2019,2019-06-09 15:44:09,,40
06/09/2019,2019-06-09 15:51:10,,30
06/09/2019,2019-06-09 15:58:07,,45
06/09/2019,2019-06-09 16:02:07,,35
06/09/2019,2019-06-09 16:09:06,,35
06/09/2019,2019-06-09 16:16:08,,40
06/09/2019,2019-06-09 16:23:07,,40
06/09/2019,2019-06-09 16:29:12,,45
06/09/2019,2019-06-09 16:37:07,,40
06/09/2019,2019-06-09 16:44:07,,35
06/09/2019,2019-06-09 16:51:08,,65
06/09/2019,2019-06-09 16:58:07,,65
06/09/2019,2019-06-09 17:02:07,,65
06/09/2019,2019-06-09 17:09:08,,60
06/09/2019,2019-06-09 17:16:07,,60
06/09/2019,2019-06-09 17:23:07,,20
06/09/2019,2019-06-09 17:29:08,,20
06/09/2019,2019-06-09 17:37:06,,25
06/09/2019,2019-06-09 17:44:07,,30
06/09/2019,2019-06-09 17:51:12,,35
06/09/2019,2019-06-09 17:58:07,,35
06/09/2019,2019-06-09 18:02:07,,30
06/09/2019,2019-06-09 18:09:06,,35
06/09/2019,2019-06-09 18:16:09,,30
06/09/2019,2019-06-09 18:23:07,,40
06/09/2019,2019-06-09 18:24:48,,40
06/09/2019,2019-06-09 18:29:07,,35
06/09/2019,2019-06-09 18:37:07,,35
06/09/2019,2019-06-09 18:44:07,,40
06/09/2019,2019-06-09 18:51:07,,40
06/09/2019,2019-06-09 18:58:12,,35
06/09/2019,2019-06-09 19:02:07,,40
06/09/2019,2019-06-09 19:09:07,,40
06/09/2019,2019-06-09 19:16:09,,40
06/09/2019,2019-06-09 19:23:08,,35
06/09/2019,2019-06-09 19:29:06,,40
06/09/2019,2019-06-09 19:37:07,,40
06/09/2019,2019-06-09 19:44:06,,40
06/09/2019,2019-06-09 19:51:07,,30
06/09/2019,2019-06-09 19:58:07,,25
06/09/2019,2019-06-09 20:02:09,,20
06/09/2019,2019-06-09 20:09:07,,20
06/09/2019,2019-06-09 20:16:08,,20
06/09/2019,2019-06-09 20:23:12,,15
06/09/2019,2019-06-09 20:29:07,,15
06/09/2019,2019-06-09 20:37:09,,10
06/09/2019,2019-06-09 20:44:07,,10
06/09/2019,2019-06-09 20:51:07,,10
06/09/2019,2019-06-09 20:58:07,,10
06/09/2019,2019-06-09 21:02:08,,10
06/09/2019,2019-06-09 21:09:07,,-999
06/09/2019,2019-06-09 21:16:07,,-999
06/09/2019,2019-06-09 21:23:07,,-999
06/09/2019,2019-06-09 21:29:07,,-999
06/09/2019,2019-06-09 21:37:07,,-999
06/09/2019,2019-06-09 21:44:07,,-999
06/10/2019,2019-06-10 06:51:09,,-999
06/10/2019,2019-06-10 06:58:09,,-999
06/10/2019,2019-06-10 07:02:10,,-999
06/10/2019,2019-06-10 07:09:09,,-999
06/10/2019,2019-06-10 07:16:09,,-999
06/10/2019,2019-06-10 07:23:07,,-999
06/10/2019,2019-06-10 07:29:09,,-999
06/10/2019,2019-06-10 07:37:06,,5
06/10/2019,2019-06-10 07:44:07,,5
06/10/2019,2019-06-10 07:51:08,,5
06/10/2019,2019-06-10 07:55:51,9,
06/10/2019,2019-06-10 07:55:59,,5
06/10/2019,2019-06-10 07:58:07,,5
06/10/2019,2019-06-10 08:02:09,,5
06/10/2019,2019-06-10 08:09:07,,5
06/10/2019,2019-06-10 08:16:07,,10
06/10/2019,2019-06-10 08:23:07,,5
06/10/2019,2019-06-10 08:29:07,,5
06/10/2019,2019-06-10 08:37:11,,5
06/10/2019,2019-06-10 08:44:07,,5
06/10/2019,2019-06-10 08:51:08,,5
06/10/2019,2019-06-10 08:58:06,,5
06/10/2019,2019-06-10 09:00:13,4,
06/10/2019,2019-06-10 09:02:07,,5
06/10/2019,2019-06-10 09:09:06,,5
06/10/2019,2019-06-10 09:16:09,,15
06/10/2019,2019-06-10 09:19:09,,15
06/10/2019,2019-06-10 09:19:32,19,
06/10/2019,2019-06-10 09:23:08,,15
06/10/2019,2019-06-10 09:26:58,25,
06/10/2019,2019-06-10 09:29:07,,35
06/10/2019,2019-06-10 09:29:27,28,
06/10/2019,2019-06-10 09:37:06,,35
06/10/2019,2019-06-10 09:44:07,,40
06/10/2019,2019-06-10 09:51:07,,45
06/10/2019,2019-06-10 09:58:08,,40
06/10/2019,2019-06-10 10:02:07,,40
06/10/2019,2019-06-10 10:09:07,,50
06/10/2019,2019-06-10 10:16:09,,35
06/10/2019,2019-06-10 10:23:09,,35
06/10/2019,2019-06-10 10:29:13,,45
06/10/2019,2019-06-10 10:37:07,,50
06/10/2019,2019-06-10 10:44:06,,40
06/10/2019,2019-06-10 10:51:07,,35
06/10/2019,2019-06-10 10:53:50,,45
06/10/2019,2019-06-10 10:54:04,46,
06/10/2019,2019-06-10 10:58:12,,45
06/10/2019,2019-06-10 11:02:08,,45
06/10/2019,2019-06-10 11:09:12,,50
06/10/2019,2019-06-10 11:16:11,,50
06/10/2019,2019-06-10 11:23:08,,55
06/10/2019,2019-06-10 11:29:07,,55
06/10/2019,2019-06-10 11:37:07,,55
06/10/2019,2019-06-10 11:44:06,,55
06/10/2019,2019-06-10 11:51:08,,50
06/10/2019,2019-06-10 11:58:07,,45
06/10/2019,2019-06-10 12:02:07,,45
06/10/2019,2019-06-10 12:09:06,,40
06/10/2019,2019-06-10 12:16:10,,35
06/10/2019,2019-06-10 12:23:07,,30
06/10/2019,2019-06-10 12:29:09,,30
06/10/2019,2019-06-10 12:37:07,,35
06/10/2019,2019-06-10 12:44:07,,40
06/10/2019,2019-06-10 12:51:07,,40
06/10/2019,2019-06-10 12:58:07,,40
06/10/2019,2019-06-10 13:02:09,,40
06/10/2019,2019-06-10 13:09:08,,40
06/10/2019,2019-06-10 13:16:07,,35
06/10/2019,2019-06-10 13:23:08,,40
06/10/2019,2019-06-10 13:29:09,,40
06/10/2019,2019-06-10 13:37:07,,40
06/10/2019,2019-06-10 13:44:07,,40
06/10/2019,2019-06-10 13:51:08,,40
06/10/2019,2019-06-10 13:58:06,,45
06/10/2019,2019-06-10 14:02:07,,45
06/10/2019,2019-06-10 14:09:07,,45
06/10/2019,2019-06-10 14:16:09,,30
06/10/2019,2019-06-10 14:23:07,,30
06/10/2019,2019-06-10 14:29:12,,25
06/10/2019,2019-06-10 14:37:06,,25
06/10/2019,2019-06-10 14:44:07,,35
06/10/2019,2019-06-10 14:51:07,,30
06/10/2019,2019-06-10 14:58:09,,45
06/10/2019,2019-06-10 15:02:07,,45
06/10/2019,2019-06-10 15:09:09,,45
06/10/2019,2019-06-10 15:16:08,,45
06/10/2019,2019-06-10 15:23:07,,40
06/10/2019,2019-06-10 15:29:09,,45
06/10/2019,2019-06-10 15:37:07,,40
06/10/2019,2019-06-10 15:44:07,,30
06/10/2019,2019-06-10 15:51:07,,30
06/10/2019,2019-06-10 15:58:08,,45
06/10/2019,2019-06-10 16:02:08,,45
06/10/2019,2019-06-10 16:09:07,,45
06/10/2019,2019-06-10 16:16:08,,45
06/10/2019,2019-06-10 16:19:59,25,
06/10/2019,2019-06-10 16:23:07,,40
06/10/2019,2019-06-10 16:29:07,,35
06/10/2019,2019-06-10 16:37:07,,40
06/10/2019,2019-06-10 16:44:07,,35
06/10/2019,2019-06-10 16:51:07,,35
06/10/2019,2019-06-10 16:58:07,,35
06/10/2019,2019-06-10 17:02:07,,35
06/10/2019,2019-06-10 17:09:09,,35
06/10/2019,2019-06-10 17:16:07,,35
06/10/2019,2019-06-10 17:23:07,,30
06/10/2019,2019-06-10 17:29:07,,35
06/10/2019,2019-06-10 17:37:06,,35
06/10/2019,2019-06-10 17:44:07,,35
06/10/2019,2019-06-10 17:51:07,,50
06/10/2019,2019-06-10 17:51:34,,50
06/10/2019,2019-06-10 17:54:50,,45
06/10/2019,2019-06-10 17:58:07,,45
06/10/2019,2019-06-10 17:59:28,44,
06/10/2019,2019-06-10 18:02:15,,35
06/10/2019,2019-06-10 18:09:08,,40
06/10/2019,2019-06-10 18:16:08,,40
06/10/2019,2019-06-10 18:23:08,,35
06/10/2019,2019-06-10 18:29:09,,35
06/10/2019,2019-06-10 18:37:06,,35
06/10/2019,2019-06-10 18:44:08,,35
06/10/2019,2019-06-10 18:51:08,,45
06/10/2019,2019-06-10 18:58:09,,40
06/10/2019,2019-06-10 19:02:08,,40
06/10/2019,2019-06-10 19:09:07,,40
06/10/2019,2019-06-10 19:16:07,,30
06/10/2019,2019-06-10 19:23:14,,35
06/10/2019,2019-06-10 19:29:09,,35
06/10/2019,2019-06-10 19:37:07,,35
06/10/2019,2019-06-10 19:44:07,,30
06/10/2019,2019-06-10 19:51:08,,30
06/10/2019,2019-06-10 19:58:07,,30
06/10/2019,2019-06-10 20:02:07,,30
06/10/2019,2019-06-10 20:09:07,,30
06/10/2019,2019-06-10 20:16:13,,25
06/10/2019,2019-06-10 20:23:07,,20
06/10/2019,2019-06-10 20:29:07,,20
06/10/2019,2019-06-10 20:37:07,,15
06/10/2019,2019-06-10 20:44:07,,15
06/10/2019,2019-06-10 20:51:08,,10
06/10/2019,2019-06-10 20:58:07,,5
06/10/2019,2019-06-10 21:02:08,,5
06/10/2019,2019-06-10 21:09:08,,-999
06/10/2019,2019-06-10 21:16:07,,-999
06/10/2019,2019-06-10 21:23:06,,-999
06/10/2019,2019-06-10 21:29:07,,-999
06/10/2019,2019-06-10 21:37:08,,-999
06/10/2019,2019-06-10 21:44:07,,-999
06/11/2019,2019-06-11 08:16:13,,-999
06/11/2019,2019-06-11 08:23:09,,-999
06/11/2019,2019-06-11 08:29:09,,-999
06/11/2019,2019-06-11 08:37:15,,-999
06/11/2019,2019-06-11 08:44:08,,5
06/11/2019,2019-06-11 08:51:09,,5
06/11/2019,2019-06-11 08:58:07,,5
06/11/2019,2019-06-11 09:02:08,,5
06/11/2019,2019-06-11 09:07:14,11,
06/11/2019,2019-06-11 09:09:07,,20
06/11/2019,2019-06-11 09:16:13,,35
06/11/2019,2019-06-11 09:23:07,,45
06/11/2019,2019-06-11 09:29:07,,45
06/11/2019,2019-06-11 09:37:07,,65
06/11/2019,2019-06-11 09:44:08,,55
06/11/2019,2019-06-11 09:51:08,,55
06/11/2019,2019-06-11 09:58:07,,50
06/11/2019,2019-06-11 10:02:09,,50
06/11/2019,2019-06-11 10:09:07,,45
06/11/2019,2019-06-11 10:16:10,,45
06/11/2019,2019-06-11 10:20:06,42,
06/11/2019,2019-06-11 10:23:10,,50
06/11/2019,2019-06-11 10:29:08,,50
06/11/2019,2019-06-11 10:37:07,,50
06/11/2019,2019-06-11 10:44:07,,50
06/11/2019,2019-06-11 10:51:07,,50
06/11/2019,2019-06-11 10:58:08,,45
06/11/2019,2019-06-11 11:02:08,,40
06/11/2019,2019-06-11 11:09:12,,40
06/11/2019,2019-06-11 11:16:09,,40
06/11/2019,2019-06-11 11:23:07,,40
06/11/2019,2019-06-11 11:29:07,,45
06/11/2019,2019-06-11 11:37:08,,50
06/11/2019,2019-06-11 11:44:14,,55
06/11/2019,2019-06-11 11:51:10,,50
06/11/2019,2019-06-11 11:58:08,,50
06/11/2019,2019-06-11 12:02:08,,45
06/11/2019,2019-06-11 12:08:02,,45
06/11/2019,2019-06-11 12:08:45,36,
06/11/2019,2019-06-11 12:09:08,,45
06/11/2019,2019-06-11 12:16:07,,45
06/11/2019,2019-06-11 12:23:07,,50
06/11/2019,2019-06-11 12:29:08,,45
06/11/2019,2019-06-11 12:37:07,,35
06/11/2019,2019-06-11 12:44:07,,35
06/11/2019,2019-06-11 12:51:08,,35
06/11/2019,2019-06-11 12:58:08,,40
06/11/2019,2019-06-11 13:02:10,,40
06/11/2019,2019-06-11 13:09:07,,40
06/11/2019,2019-06-11 13:16:09,,40
06/11/2019,2019-06-11 13:23:09,,30
06/11/2019,2019-06-11 13:29:09,,30
06/11/2019,2019-06-11 13:37:08,,30
06/11/2019,2019-06-11 13:44:07,,40
06/11/2019,2019-06-11 13:51:09,,40
06/11/2019,2019-06-11 13:58:09,,40
06/11/2019,2019-06-11 14:02:08,,40
06/11/2019,2019-06-11 14:09:08,,40
06/11/2019,2019-06-11 14:16:08,,45
06/11/2019,2019-06-11 14:23:07,,45
06/11/2019,2019-06-11 14:29:10,,45
06/11/2019,2019-06-11 14:37:08,,60
06/11/2019,2019-06-11 14:44:07,,45
06/11/2019,2019-06-11 14:51:08,,35
06/11/2019,2019-06-11 14:58:08,,60
06/11/2019,2019-06-11 15:02:07,,70
06/11/2019,2019-06-11 15:09:09,,80
06/11/2019,2019-06-11 15:16:08,,80
06/11/2019,2019-06-11 15:23:09,,25
06/11/2019,2019-06-11 15:29:07,,30
06/11/2019,2019-06-11 15:37:07,,30
06/11/2019,2019-06-11 15:44:13,,50
06/11/2019,2019-06-11 15:51:13,,50
06/11/2019,2019-06-11 15:58:07,,25
06/11/2019,2019-06-11 16:02:08,,25
06/11/2019,2019-06-11 16:04:37,32,
06/11/2019,2019-06-11 16:09:07,,30
06/11/2019,2019-06-11 16:16:07,,35
06/11/2019,2019-06-11 16:23:07,,35
06/11/2019,2019-06-11 16:29:13,,35
06/11/2019,2019-06-11 16:37:07,,40
06/11/2019,2019-06-11 16:44:12,,40
06/11/2019,2019-06-11 16:51:13,,40
06/11/2019,2019-06-11 16:58:10,,35
06/11/2019,2019-06-11 17:02:09,,35
06/11/2019,2019-06-11 17:09:07,,35
06/11/2019,2019-06-11 17:16:08,,35
06/11/2019,2019-06-11 17:23:08,,35
06/11/2019,2019-06-11 17:29:12,,35
06/11/2019,2019-06-11 17:32:11,,35
06/11/2019,2019-06-11 17:33:05,30,
06/11/2019,2019-06-11 17:37:08,,35
06/11/2019,2019-06-11 17:44:07,,35
06/11/2019,2019-06-11 17:51:13,,35
06/11/2019,2019-06-11 17:58:09,,35
06/11/2019,2019-06-11 18:02:08,,35
06/11/2019,2019-06-11 18:09:07,,35
06/11/2019,2019-06-11 18:16:09,,30
06/11/2019,2019-06-11 18:23:12,,30
06/11/2019,2019-06-11 18:29:09,,30
06/11/2019,2019-06-11 18:37:07,,40
06/11/2019,2019-06-11 18:44:09,,35
06/11/2019,2019-06-11 18:51:12,,35
06/11/2019,2019-06-11 18:58:07,,30
06/11/2019,2019-06-11 19:02:13,,30
06/11/2019,2019-06-11 19:09:09,,40
06/11/2019,2019-06-11 19:16:10,,40
06/11/2019,2019-06-11 19:23:07,,30
06/11/2019,2019-06-11 19:29:07,,35
06/11/2019,2019-06-11 19:37:06,,35
06/11/2019,2019-06-11 19:44:08,,30
06/11/2019,2019-06-11 19:51:14,,30
06/11/2019,2019-06-11 19:58:07,,25
06/11/2019,2019-06-11 20:02:08,,25
06/11/2019,2019-06-11 20:09:09,,25
06/11/2019,2019-06-11 20:11:20,21,
06/11/2019,2019-06-11 20:16:08,,25
06/11/2019,2019-06-11 20:23:07,,25
06/11/2019,2019-06-11 20:29:07,,20
06/11/2019,2019-06-11 20:37:07,,20
06/11/2019,2019-06-11 20:44:07,,10
06/11/2019,2019-06-11 20:51:10,,10
06/11/2019,2019-06-11 20:58:08,,10
06/11/2019,2019-06-11 21:02:09,,5
06/11/2019,2019-06-11 21:09:07,,-999
06/11/2019,2019-06-11 21:16:08,,-999
06/11/2019,2019-06-11 21:23:07,,-999
06/11/2019,2019-06-11 21:29:09,,-999
06/11/2019,2019-06-11 21:37:11,,-999
06/11/2019,2019-06-11 21:44:06,,-999
06/12/2019,2019-06-12 13:54:01,,60
06/12/2019,2019-06-12 16:51:02,,30
06/12/2019,2019-06-12 16:58:01,,30
06/12/2019,2019-06-12 17:09:01,,25
06/12/2019,2019-06-12 17:16:01,,25
06/12/2019,2019-06-12 17:23:02,,25
06/12/2019,2019-06-12 17:30:02,,25
06/12/2019,2019-06-12 17:37:01,,25
06/12/2019,2019-06-12 17:44:01,,25
06/12/2019,2019-06-12 17:51:01,,40
06/12/2019,2019-06-12 17:58:02,,40
06/12/2019,2019-06-12 18:09:02,,35
06/12/2019,2019-06-12 18:16:02,,35
06/12/2019,2019-06-12 18:23:01,,40
06/12/2019,2019-06-12 18:30:02,,35
06/12/2019,2019-06-12 18:30:38,,35
06/12/2019,2019-06-12 18:37:02,,35
06/12/2019,2019-06-12 18:44:01,,35
06/12/2019,2019-06-12 18:51:01,,30
06/12/2019,2019-06-12 18:58:01,,30
06/12/2019,2019-06-12 18:58:02,,30
06/12/2019,2019-06-12 19:02:23,,35
06/12/2019,2019-06-12 19:02:33,28,
06/12/2019,2019-06-12 19:09:01,,35
06/12/2019,2019-06-12 19:16:02,,35
06/12/2019,2019-06-12 19:23:01,,35
06/12/2019,2019-06-12 19:30:02,,40
06/12/2019,2019-06-12 19:37:01,,40
06/12/2019,2019-06-12 19:44:02,,30
06/12/2019,2019-06-12 19:51:02,,25
06/12/2019,2019-06-12 19:58:02,,25
06/12/2019,2019-06-12 20:09:02,,25
06/12/2019,2019-06-12 20:16:02,,25
06/12/2019,2019-06-12 20:21:08,,20
06/12/2019,2019-06-12 20:21:41,16,
06/12/2019,2019-06-12 20:23:01,,20
06/12/2019,2019-06-12 20:29:02,,20
06/12/2019,2019-06-12 20:30:02,,20
06/12/2019,2019-06-12 20:36:32,,15
06/12/2019,2019-06-12 20:37:01,,15
06/12/2019,2019-06-12 20:44:02,,15
06/12/2019,2019-06-12 20:51:02,,5
06/12/2019,2019-06-12 20:58:02,,5
06/13/2019,2019-06-13 08:44:01,,5
06/13/2019,2019-06-13 08:51:02,,5
06/13/2019,2019-06-13 08:58:01,,5
06/13/2019,2019-06-13 09:09:01,,5
06/13/2019,2019-06-13 09:16:02,,-999
06/13/2019,2019-06-13 09:23:01,,-999
06/13/2019,2019-06-13 09:30:02,,-999
06/13/2019,2019-06-13 09:37:01,,-999
06/13/2019,2019-06-13 09:44:02,,-999
06/13/2019,2019-06-13 09:51:02,,-999
06/13/2019,2019-06-13 09:58:02,,-999
06/13/2019,2019-06-13 10:09:01,,-999
06/13/2019,2019-06-13 10:16:02,,-999
06/13/2019,2019-06-13 10:23:02,,40
06/13/2019,2019-06-13 10:30:02,,35
06/13/2019,2019-06-13 10:37:01,,35
06/13/2019,2019-06-13 10:44:01,,45
06/13/2019,2019-06-13 10:51:02,,45
06/13/2019,2019-06-13 10:58:02,,45
06/13/2019,2019-06-13 11:09:02,,45
06/13/2019,2019-06-13 11:16:02,,45
06/13/2019,2019-06-13 11:23:01,,40
06/13/2019,2019-06-13 11:30:02,,40
06/13/2019,2019-06-13 11:37:02,,40
06/13/2019,2019-06-13 11:43:59,,40
06/13/2019,2019-06-13 11:44:02,,40
06/13/2019,2019-06-13 11:44:12,43,
06/13/2019,2019-06-13 11:51:02,,40
06/13/2019,2019-06-13 11:58:01,,40
06/13/2019,2019-06-13 12:09:02,,40
06/13/2019,2019-06-13 12:16:02,,40
06/13/2019,2019-06-13 12:23:02,,35
06/13/2019,2019-06-13 12:30:02,,40
06/13/2019,2019-06-13 12:37:01,,40
06/13/2019,2019-06-13 12:44:02,,45
06/13/2019,2019-06-13 12:51:02,,45
06/13/2019,2019-06-13 12:58:02,,40
06/13/2019,2019-06-13 13:09:01,,45
06/13/2019,2019-06-13 13:16:02,,50
06/13/2019,2019-06-13 13:22:01,,45
06/13/2019,2019-06-13 13:30:02,,45
06/13/2019,2019-06-13 13:37:02,,40
06/13/2019,2019-06-13 13:44:01,,40
06/13/2019,2019-06-13 13:51:02,,50
06/13/2019,2019-06-13 13:58:02,,50
